id_venda,data,ano,mes,trimestre,dia_semana,categoria,produto,regiao,estado,cidade,vendedor,cliente,quantidade,preco_unitario,desconto_percentual,valor_total,forma_pagamento,custo_unitario,status,custo_total,lucro,margem_lucro
V202108549,2021-11-15,2021,11,4,MONDAY,ESPORTES,ESTEIRA,NORDESTE,PI,CIDADE DESCONHECIDA,PAULO PEREIRA,PATRÍCIA LIMA,1,1455.61,27.4,1056.8,CARTAO DEBITO,958.9,CONCLUÍDA,958.9,97.89999999999998,9.26
V202208550,2023-12-12,2023,12,4,TUESDAY,MODA,CAMISETA,SUL,RS,CANOAS,CAMILA LIMA,JULIANA SANTOS,4,118.07,16.01,396.65,CARTAO CREDITO,56.02,CONCLUÍDA,224.08,172.56999999999996,43.51
V202308551,2022-08-22,2022,8,3,MONDAY,MODA,CAMISETA,SUL,SC,FLORIANÓPOLIS,AMANDA RODRIGUES,RICARDO COSTA,3,123.0,0.0,369.0,PIX,72.1,CONCLUÍDA,216.29999999999998,152.70000000000002,41.38
V202008552,2024-02-24,2024,2,1,SATURDAY,ESPORTES,BICICLETA,NORDESTE,AL,CIDADE DESCONHECIDA,GUSTAVO GOMES,CAMILA SANTOS,2,471.8,0.0,943.6,DINHEIRO,213.38,CONCLUÍDA,426.76,516.84,54.77
V202108553,2021-02-04,2021,2,1,THURSDAY,ESPORTES,BICICLETA,SUDESTE,ES,CIDADE DESCONHECIDA,CAMILA RIBEIRO,CARLOS FERNANDES,3,146.65,14.16,377.67,BOLETO,69.97,CONCLUÍDA,209.91,167.76000000000002,44.42
V202208554,2025-10-17,2025,10,4,FRIDAY,BELEZA,CREME,NORTE,AP,CIDADE DESCONHECIDA,PATRÍCIA PEREIRA,GUSTAVO ALMEIDA,2,128.28,0.0,256.56,BOLETO,53.45,CONCLUÍDA,106.9,149.66,58.33
V202308555,2022-10-05,2022,10,4,WEDNESDAY,MODA,TÊNIS,NORDESTE,PE,CIDADE DESCONHECIDA,BEATRIZ ALVES,FERNANDO ALMEIDA,3,182.05,0.0,546.15,DINHEIRO,102.88,CONCLUÍDA,308.64,237.51,43.49
V202008556,2025-10-25,2025,10,4,SATURDAY,BELEZA,MAQUIAGEM,SUDESTE,ES,CIDADE DESCONHECIDA,JOSÉ PEREIRA,JOSÉ OLIVEIRA,4,161.86,0.0,647.44,CARTAO DEBITO,70.52,CONCLUÍDA,282.08,365.36000000000007,56.43
V202108557,2021-01-28,2021,1,1,THURSDAY,CASA,CAMA,SUL,RS,CANOAS,BEATRIZ SANTOS,AMANDA LIMA,3,2502.53,7.21,6966.33,BOLETO,1602.85,CONCLUÍDA,4808.549999999999,2157.7800000000007,30.97
V202208558,2023-02-03,2023,2,1,FRIDAY,CASA,CADEIRA,SUDESTE,ES,CIDADE DESCONHECIDA,FERNANDO FERNANDES,AMANDA SANTOS,2,1368.37,0.0,2736.74,BOLETO,741.0,CONCLUÍDA,1482.0,1254.7399999999998,45.85
V202308559,2025-10-23,2025,10,4,THURSDAY,ESPORTES,BOLA,SUDESTE,RJ,NITERÓI,FERNANDO MARTINS,ROBERTO COSTA,4,580.3,0.0,2321.2,CARTAO DEBITO,312.03,CONCLUÍDA,1248.12,1073.08,46.23
V202008560,2024-10-09,2024,10,4,WEDNESDAY,ESPORTES,BOLA,NORDESTE,PE,CIDADE DESCONHECIDA,PATRÍCIA ALVES,RICARDO SANTOS,1,1910.94,0.0,1910.94,PIX,1067.2,CONCLUÍDA,1067.2,843.74,44.15
V202108561,2022-02-17,2022,2,1,THURSDAY,CASA,GELADEIRA,SUL,SC,JOINVILLE,JULIANA SANTOS,CARLOS ALMEIDA,4,1159.19,12.01,4079.81,CARTAO CREDITO,600.9,CONCLUÍDA,2403.6,1676.21,41.09
V202208562,2020-07-17,2020,7,3,FRIDAY,ELETRÔNICOS,NOTEBOOK,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,MARIA LIMA,AMANDA PEREIRA,3,4413.64,6.43,12389.62,PIX,1888.47,CONCLUÍDA,5665.41,6724.210000000001,54.27
V202308563,2021-10-02,2021,10,4,SATURDAY,ELETRÔNICOS,TABLET,NORDESTE,PI,CIDADE DESCONHECIDA,BEATRIZ SOUZA,FERNANDO RIBEIRO,2,1536.22,0.0,3072.44,PIX,839.83,CONCLUÍDA,1679.66,1392.78,45.33
V202008564,2022-06-29,2022,6,2,WEDNESDAY,MODA,CAMISETA,NORTE,AP,CIDADE DESCONHECIDA,RICARDO SANTOS,LUCAS SANTOS,5,141.49,0.0,707.45,CARTAO DEBITO,78.86,CONCLUÍDA,394.3,313.15000000000003,44.26
V202108565,2023-12-31,2023,12,4,SUNDAY,MODA,CAMISETA,SUDESTE,ES,CIDADE DESCONHECIDA,PATRÍCIA GOMES,CARLOS ALVES,2,106.04,32.36,143.46,PIX,54.04,CONCLUÍDA,108.08,35.38000000000001,24.66
V202208566,2024-12-07,2024,12,4,SATURDAY,CASA,CADEIRA,SUL,SC,FLORIANÓPOLIS,PATRÍCIA PEREIRA,JOSÉ LIMA,2,2406.39,28.86,3424.05,CARTAO DEBITO,1372.08,CONCLUÍDA,2744.16,679.8900000000003,19.86
V202308567,2023-04-10,2023,4,2,MONDAY,BELEZA,PERFUME,SUL,PR,CURITIBA,GUSTAVO MARTINS,ANA MARTINS,2,148.54,0.0,297.08,DINHEIRO,98.74,CANCELADA,197.48,99.6,33.53
V202008568,2023-09-28,2023,9,3,THURSDAY,ELETRÔNICOS,SMART TV,NORTE,AC,CIDADE DESCONHECIDA,MARIA MARTINS,PAULO FERNANDES,3,3889.43,0.0,11668.29,CARTAO DEBITO,1995.37,CONCLUÍDA,5986.11,5682.180000000001,48.7
V202108569,2022-06-29,2022,6,2,WEDNESDAY,CASA,CADEIRA,NORDESTE,AL,CIDADE DESCONHECIDA,GUSTAVO GOMES,BEATRIZ OLIVEIRA,4,2929.82,0.0,11719.28,DINHEIRO,1571.94,CONCLUÍDA,6287.76,5431.52,46.35
V202208570,2021-07-12,2021,7,3,MONDAY,ESPORTES,RAQUETE,NORDESTE,PE,CIDADE DESCONHECIDA,JULIANA GOMES,FERNANDO PEREIRA,3,1892.6,10.93,5056.96,CARTAO DEBITO,994.35,CONCLUÍDA,2983.05,2073.91,41.01
V202308571,2025-06-08,2025,6,2,SUNDAY,CASA,GELADEIRA,SUDESTE,ES,CIDADE DESCONHECIDA,FERNANDO OLIVEIRA,CARLOS COSTA,5,1672.23,0.0,8361.15,PIX,1008.34,CONCLUÍDA,5041.7,3319.45,39.7
V202008572,2024-05-28,2024,5,2,TUESDAY,MODA,VESTIDO,SUL,PR,CURITIBA,CAMILA ALMEIDA,MARIA COSTA,5,124.15,0.0,620.75,PIX,66.07,CONCLUÍDA,330.34999999999997,290.40000000000003,46.78
V202108573,2022-08-10,2022,8,3,WEDNESDAY,ELETRÔNICOS,TABLET,NORTE,AM,CIDADE DESCONHECIDA,AMANDA COSTA,RICARDO RIBEIRO,5,3098.79,0.0,15493.95,PIX,1716.09,CONCLUÍDA,8580.449999999999,6913.500000000002,44.62
V202208574,2022-07-26,2022,7,3,TUESDAY,MODA,VESTIDO,NORDESTE,SE,CIDADE DESCONHECIDA,ROBERTO RODRIGUES,JOSÉ ALMEIDA,4,253.27,6.0,952.32,PIX,144.07,CONCLUÍDA,576.28,376.0400000000001,39.49
V202308575,2020-10-10,2020,10,4,SATURDAY,MODA,VESTIDO,SUL,PR,LONDRINA,ANA COSTA,JOSÉ SOUZA,1,140.62,0.0,140.62,CARTAO CREDITO,66.9,CONCLUÍDA,66.9,73.72,52.42
V202008576,2021-09-13,2021,9,3,MONDAY,BELEZA,MAQUIAGEM,SUDESTE,SP,CAMPINAS,LUCAS SANTOS,ANA LIMA,5,138.23,0.0,691.15,DINHEIRO,66.71,CANCELADA,333.54999999999995,357.6,51.74
V202108577,2023-07-23,2023,7,3,SUNDAY,ELETRÔNICOS,SMART TV,SUL,RS,CACHOEIRINHA,LUCAS PEREIRA,JOSÉ MARTINS,1,2745.01,13.08,2385.86,BOLETO,1640.62,CONCLUÍDA,1640.62,745.2400000000002,31.24
V202208578,2022-12-25,2022,12,4,SUNDAY,ESPORTES,HALTERES,SUDESTE,RJ,RIO DE JANEIRO,JULIANA OLIVEIRA,JOSÉ LIMA,2,773.16,33.94,1021.57,BOLETO,406.87,CONCLUÍDA,813.74,207.83000000000004,20.34
V202308579,2021-05-19,2021,5,2,WEDNESDAY,ESPORTES,BICICLETA,CENTRO-OESTE,DF,CIDADE DESCONHECIDA,PAULO SANTOS,FERNANDO RIBEIRO,1,1516.02,0.0,1516.02,CARTAO DEBITO,717.74,CONCLUÍDA,717.74,798.28,52.66
V202008580,2023-06-23,2023,6,2,FRIDAY,MODA,BOLSA,NORTE,AM,CIDADE DESCONHECIDA,FERNANDO ALVES,CAMILA GOMES,3,50.19,0.0,150.57,DINHEIRO,30.89,CONCLUÍDA,92.67,57.89999999999999,38.45
V202108581,2025-03-08,2025,3,1,SATURDAY,BELEZA,SHAMPOO,CENTRO-OESTE,DF,CIDADE DESCONHECIDA,CARLOS MARTINS,AMANDA SOUZA,2,144.96,0.0,289.92,CARTAO CREDITO,82.11,CONCLUÍDA,164.22,125.70000000000002,43.36
V202208582,2024-10-27,2024,10,4,SUNDAY,ESPORTES,RAQUETE,SUL,PR,MARINGÁ,PAULO COSTA,AMANDA RODRIGUES,5,1362.54,0.0,6812.7,CARTAO DEBITO,705.23,CONCLUÍDA,3526.15,3286.5499999999997,48.24
V202308583,2024-07-14,2024,7,3,SUNDAY,ESPORTES,ESTEIRA,SUL,SC,JOINVILLE,ROBERTO OLIVEIRA,PAULO LIMA,4,1668.06,9.07,6066.85,DINHEIRO,841.8,CANCELADA,3367.2,2699.6500000000005,44.5
V202008584,2021-09-30,2021,9,3,THURSDAY,ELETRÔNICOS,NOTEBOOK,SUL,SC,BLUMENAU,ROBERTO COSTA,AMANDA RIBEIRO,2,2509.63,0.0,5019.26,DINHEIRO,1185.29,CONCLUÍDA,2370.58,2648.6800000000003,52.77
V202108585,2024-03-21,2024,3,1,THURSDAY,ELETRÔNICOS,TABLET,SUL,PR,LONDRINA,GUSTAVO PEREIRA,PATRÍCIA RODRIGUES,4,3833.55,0.0,15334.2,DINHEIRO,1986.31,CONCLUÍDA,7945.24,7388.960000000001,48.19
V202208586,2020-09-05,2020,9,3,SATURDAY,ESPORTES,RAQUETE,NORDESTE,PE,CIDADE DESCONHECIDA,LUCAS LIMA,MARIA FERNANDES,4,1778.9,0.0,7115.6,BOLETO,737.43,CONCLUÍDA,2949.72,4165.880000000001,58.55
V202308587,2021-04-30,2021,4,2,FRIDAY,ESPORTES,RAQUETE,NORTE,RO,CIDADE DESCONHECIDA,LUCAS LIMA,ANA PEREIRA,4,1828.36,0.0,7313.44,CARTAO CREDITO,814.86,CONCLUÍDA,3259.44,4053.9999999999995,55.43
V202008588,2021-09-11,2021,9,3,SATURDAY,ESPORTES,HALTERES,SUDESTE,RJ,NITERÓI,AMANDA PEREIRA,CARLOS MARTINS,5,1051.05,0.0,5255.25,BOLETO,545.34,CONCLUÍDA,2726.7000000000003,2528.5499999999997,48.11
V202108589,2021-09-13,2021,9,3,MONDAY,CASA,CAMA,NORDESTE,CE,CIDADE DESCONHECIDA,ROBERTO PEREIRA,AMANDA RODRIGUES,4,2046.64,0.0,8186.56,CARTAO CREDITO,974.08,CONCLUÍDA,3896.32,4290.24,52.41
V202208590,2023-09-09,2023,9,3,SATURDAY,ESPORTES,RAQUETE,NORDESTE,PE,CIDADE DESCONHECIDA,GUSTAVO GOMES,PATRÍCIA MARTINS,4,299.01,0.0,1196.04,CARTAO CREDITO,159.23,CONCLUÍDA,636.92,559.12,46.75
V202308591,2023-10-16,2023,10,4,MONDAY,MODA,VESTIDO,SUL,RS,CACHOEIRINHA,JOSÉ GOMES,JOSÉ OLIVEIRA,1,61.2,0.0,61.2,CARTAO CREDITO,35.35,CONCLUÍDA,35.35,25.85,42.24
V202008592,2023-11-27,2023,11,4,MONDAY,MODA,CALÇA JEANS,NORTE,PA,CIDADE DESCONHECIDA,AMANDA LIMA,CARLOS FERNANDES,5,258.83,22.93,997.41,BOLETO,128.41,CONCLUÍDA,642.05,355.36,35.63
V202108593,2021-11-19,2021,11,4,FRIDAY,ELETRÔNICOS,TABLET,NORTE,RR,CIDADE DESCONHECIDA,CARLOS FERNANDES,FERNANDO SOUZA,1,3404.22,29.04,2415.59,CARTAO CREDITO,1589.97,CONCLUÍDA,1589.97,825.6200000000001,34.18
V202208594,2023-01-06,2023,1,1,FRIDAY,BELEZA,MAQUIAGEM,NORDESTE,PI,CIDADE DESCONHECIDA,ANA PEREIRA,BEATRIZ SOUZA,4,183.52,5.46,694.01,DINHEIRO,112.13,CONCLUÍDA,448.52,245.49,35.37
V202308595,2020-02-23,2020,2,1,SUNDAY,BELEZA,PERFUME,NORDESTE,PI,CIDADE DESCONHECIDA,RICARDO SOUZA,JOSÉ RODRIGUES,2,194.71,0.0,389.42,CARTAO DEBITO,104.15,CONCLUÍDA,208.3,181.12,46.51
V202008596,2021-11-01,2021,11,4,MONDAY,MODA,VESTIDO,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,FERNANDO COSTA,BEATRIZ SILVA,1,133.71,30.18,93.36,CARTAO DEBITO,85.86,CONCLUÍDA,85.86,7.5,8.03
V202108597,2023-10-19,2023,10,4,THURSDAY,ESPORTES,BICICLETA,SUL,RS,CANOAS,FERNANDO MARTINS,JULIANA PEREIRA,3,1473.24,0.0,4419.72,CARTAO DEBITO,986.77,CONCLUÍDA,2960.31,1459.4100000000003,33.02
V202208598,2023-08-12,2023,8,3,SATURDAY,BELEZA,CREME,CENTRO-OESTE,DF,CIDADE DESCONHECIDA,GUSTAVO ALVES,PATRÍCIA SILVA,2,56.12,0.0,112.24,CARTAO DEBITO,27.36,CONCLUÍDA,54.72,57.519999999999996,51.25
V202308599,2022-02-08,2022,2,1,TUESDAY,MODA,BOLSA,NORDESTE,CE,CIDADE DESCONHECIDA,ROBERTO GOMES,JOSÉ MARTINS,4,65.34,0.0,261.36,BOLETO,33.47,CONCLUÍDA,133.88,127.48000000000002,48.78
V202008600,2021-03-19,2021,3,1,FRIDAY,BELEZA,PERFUME,NORDESTE,MA,CIDADE DESCONHECIDA,AMANDA MARTINS,CAMILA FERNANDES,2,50.57,0.0,101.14,CARTAO DEBITO,29.35,CONCLUÍDA,58.7,42.44,41.96
V202108601,2025-05-15,2025,5,2,THURSDAY,ELETRÔNICOS,NOTEBOOK,NORDESTE,CE,CIDADE DESCONHECIDA,FERNANDO SILVA,GUSTAVO RIBEIRO,4,3830.11,0.0,15320.44,DINHEIRO,2321.98,CONCLUÍDA,9287.92,6032.52,39.38
V202208602,2020-02-06,2020,2,1,THURSDAY,ELETRÔNICOS,NOTEBOOK,CENTRO-OESTE,DF,CIDADE DESCONHECIDA,GUSTAVO FERNANDES,GUSTAVO SILVA,5,2666.06,0.0,13330.3,CARTAO DEBITO,1173.22,CONCLUÍDA,5866.1,7464.199999999999,55.99
V202308603,2025-01-16,2025,1,1,THURSDAY,ESPORTES,ESTEIRA,NORTE,TO,CIDADE DESCONHECIDA,RICARDO LIMA,AMANDA ALMEIDA,3,1302.28,19.15,3158.53,CARTAO CREDITO,886.53,CONCLUÍDA,2659.59,498.94000000000005,15.8
V202008604,2020-11-27,2020,11,4,FRIDAY,ELETRÔNICOS,SMART TV,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,MARIA ALMEIDA,PATRÍCIA RIBEIRO,5,1640.16,17.05,6802.92,PIX,1113.57,CONCLUÍDA,5567.849999999999,1235.0700000000006,18.15
V202108605,2025-08-08,2025,8,3,FRIDAY,CASA,CADEIRA,SUDESTE,MG,UBERLÂNDIA,PATRÍCIA ALMEIDA,ANA SANTOS,2,226.15,8.96,411.77,PIX,110.24,CANCELADA,220.48,191.29,46.46
V202208606,2022-10-12,2022,10,4,WEDNESDAY,ELETRÔNICOS,TABLET,SUDESTE,RJ,PETRÓPOLIS,PAULO SOUZA,BEATRIZ GOMES,5,1599.55,0.0,7997.75,CARTAO CREDITO,767.79,CONCLUÍDA,3838.95,4158.8,52.0
V202308607,2025-09-22,2025,9,3,MONDAY,CASA,CAMA,NORTE,RO,CIDADE DESCONHECIDA,FERNANDO SOUZA,BEATRIZ ALVES,5,2355.45,0.0,11777.25,CARTAO DEBITO,1425.87,CONCLUÍDA,7129.349999999999,4647.900000000001,39.47
V202008608,2021-05-24,2021,5,2,MONDAY,BELEZA,SHAMPOO,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,JULIANA PEREIRA,PAULO FERNANDES,5,67.6,0.0,338.0,BOLETO,44.37,CONCLUÍDA,221.85,116.15,34.36
V202108609,2023-02-23,2023,2,1,THURSDAY,MODA,BOLSA,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,CAMILA PEREIRA,JULIANA LIMA,4,55.8,5.32,211.32,PIX,31.78,CONCLUÍDA,127.12,84.19999999999999,39.84
V202208610,2023-04-12,2023,4,2,WEDNESDAY,ELETRÔNICOS,TABLET,SUL,RS,PORTO ALEGRE,CARLOS ALVES,RICARDO SILVA,3,4635.94,0.0,13907.82,CARTAO CREDITO,2470.32,CONCLUÍDA,7410.960000000001,6496.859999999999,46.71
V202308611,2020-06-06,2020,6,2,SATURDAY,BELEZA,PERFUME,NORDESTE,RN,CIDADE DESCONHECIDA,ANA GOMES,JULIANA SANTOS,4,81.79,0.0,327.16,CARTAO DEBITO,56.88,CONCLUÍDA,227.52,99.64000000000001,30.46
V202008612,2020-02-19,2020,2,1,WEDNESDAY,ESPORTES,BOLA,SUL,RS,PORTO ALEGRE,ROBERTO LIMA,PAULO PEREIRA,5,852.92,0.0,4264.6,DINHEIRO,350.24,CONCLUÍDA,1751.2,2513.4000000000005,58.94
V202108613,2021-06-28,2021,6,2,MONDAY,ESPORTES,HALTERES,SUDESTE,ES,CIDADE DESCONHECIDA,CARLOS ALMEIDA,AMANDA SILVA,4,198.91,0.0,795.64,PIX,115.21,CONCLUÍDA,460.84,334.8,42.08
V202208614,2022-11-01,2022,11,4,TUESDAY,MODA,TÊNIS,NORDESTE,MA,CIDADE DESCONHECIDA,CARLOS GOMES,PATRÍCIA GOMES,4,120.06,27.58,347.81,CARTAO DEBITO,76.55,CONCLUÍDA,306.2,41.610000000000014,11.96
V202308615,2024-03-03,2024,3,1,SUNDAY,BELEZA,MAQUIAGEM,NORTE,AM,CIDADE DESCONHECIDA,ANA FERNANDES,BEATRIZ ALMEIDA,4,179.16,0.0,716.64,CARTAO CREDITO,84.46,CONCLUÍDA,337.84,378.8,52.86
V202008616,2023-07-29,2023,7,3,SATURDAY,BELEZA,BATOM,SUL,SC,JOINVILLE,BEATRIZ SOUZA,CAMILA GOMES,4,91.57,6.96,340.79,DINHEIRO,61.17,CONCLUÍDA,244.68,96.11000000000001,28.2
V202108617,2021-02-21,2021,2,1,SUNDAY,BELEZA,CREME,SUL,PR,LONDRINA,AMANDA PEREIRA,CARLOS OLIVEIRA,1,130.85,0.0,130.85,BOLETO,71.63,CONCLUÍDA,71.63,59.22,45.26
V202208618,2020-06-25,2020,6,2,THURSDAY,ESPORTES,BOLA,SUL,RS,CACHOEIRINHA,CARLOS OLIVEIRA,PAULO RIBEIRO,4,321.61,0.0,1286.44,BOLETO,163.25,CONCLUÍDA,653.0,633.44,49.24
V202308619,2025-06-20,2025,6,2,FRIDAY,CASA,MESA,SUDESTE,ES,CIDADE DESCONHECIDA,FERNANDO MARTINS,FERNANDO LIMA,1,205.9,0.0,205.9,BOLETO,120.03,CONCLUÍDA,120.03,85.87,41.7
V202008620,2025-02-20,2025,2,1,THURSDAY,ELETRÔNICOS,SMART TV,NORDESTE,SE,CIDADE DESCONHECIDA,RICARDO SILVA,GUSTAVO LIMA,3,3145.12,0.0,9435.36,CARTAO CREDITO,1670.38,CONCLUÍDA,5011.14,4424.22,46.89
V202108621,2025-08-28,2025,8,3,THURSDAY,MODA,TÊNIS,SUDESTE,ES,CIDADE DESCONHECIDA,JOSÉ OLIVEIRA,BEATRIZ OLIVEIRA,2,225.75,0.0,451.5,CARTAO CREDITO,113.79,CONCLUÍDA,227.58,223.92,49.59
V202208622,2021-12-14,2021,12,4,TUESDAY,CASA,GELADEIRA,SUDESTE,RJ,PETRÓPOLIS,PATRÍCIA LIMA,RICARDO ALVES,4,1170.39,20.24,3733.89,CARTAO CREDITO,513.42,CONCLUÍDA,2053.68,1680.21,45.0
V202308623,2022-10-16,2022,10,4,SUNDAY,MODA,CALÇA JEANS,NORDESTE,CE,CIDADE DESCONHECIDA,MARIA LIMA,ANA GOMES,1,197.73,0.0,197.73,CARTAO CREDITO,79.37,CONCLUÍDA,79.37,118.35999999999999,59.86
V202008624,2020-07-15,2020,7,3,WEDNESDAY,MODA,TÊNIS,SUDESTE,SP,SANTOS,MARIA ALMEIDA,PAULO FERNANDES,5,184.3,6.39,862.66,DINHEIRO,108.58,CANCELADA,542.9,319.76,37.07
V202108625,2022-12-21,2022,12,4,WEDNESDAY,BELEZA,PERFUME,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,FERNANDO SOUZA,CARLOS RIBEIRO,5,138.3,28.46,494.69,DINHEIRO,92.33,CONCLUÍDA,461.65,33.04000000000002,6.68
V202208626,2020-12-31,2020,12,4,THURSDAY,MODA,VESTIDO,SUDESTE,SP,CAMPINAS,CARLOS SOUZA,ROBERTO GOMES,3,204.37,28.6,437.75,CARTAO DEBITO,92.64,CONCLUÍDA,277.92,159.82999999999998,36.51
V202308627,2022-06-25,2022,6,2,SATURDAY,ELETRÔNICOS,NOTEBOOK,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,JULIANA ALMEIDA,GUSTAVO GOMES,5,1035.42,0.0,5177.1,CARTAO CREDITO,586.59,CONCLUÍDA,2932.9500000000003,2244.15,43.35
V202008628,2021-06-15,2021,6,2,TUESDAY,MODA,CALÇA JEANS,NORTE,RR,CIDADE DESCONHECIDA,JULIANA ALMEIDA,MARIA MARTINS,3,81.34,0.0,244.02,DINHEIRO,46.2,CONCLUÍDA,138.60000000000002,105.41999999999999,43.2
V202108629,2021-03-05,2021,3,1,FRIDAY,ESPORTES,RAQUETE,NORTE,AM,CIDADE DESCONHECIDA,JOSÉ OLIVEIRA,FERNANDO COSTA,1,356.77,0.0,356.77,BOLETO,155.51,CONCLUÍDA,155.51,201.26,56.41
V202208630,2024-03-13,2024,3,1,WEDNESDAY,ESPORTES,BICICLETA,NORDESTE,PE,CIDADE DESCONHECIDA,CAMILA GOMES,ANA SILVA,1,419.06,0.0,419.06,CARTAO DEBITO,268.76,CONCLUÍDA,268.76,150.3,35.87
V202308631,2023-08-16,2023,8,3,WEDNESDAY,CASA,CADEIRA,NORTE,RO,CIDADE DESCONHECIDA,ROBERTO SOUZA,JOSÉ PEREIRA,2,2088.54,0.0,4177.08,BOLETO,876.29,CONCLUÍDA,1752.58,2424.5,58.04
V202008632,2023-08-07,2023,8,3,MONDAY,BELEZA,SHAMPOO,SUL,PR,MARINGÁ,ANA ALMEIDA,GUSTAVO RIBEIRO,4,49.49,0.0,197.96,BOLETO,24.63,CONCLUÍDA,98.52,99.44000000000001,50.23
V202108633,2020-06-07,2020,6,2,SUNDAY,MODA,VESTIDO,SUL,PR,CURITIBA,ANA MARTINS,LUCAS RODRIGUES,4,240.6,0.0,962.4,DINHEIRO,131.22,CONCLUÍDA,524.88,437.52,45.46
V202208634,2025-02-01,2025,2,1,SATURDAY,ELETRÔNICOS,SMART TV,CENTRO-OESTE,GO,CIDADE DESCONHECIDA,MARIA PEREIRA,GUSTAVO RODRIGUES,1,3783.42,0.0,3783.42,DINHEIRO,2410.45,CONCLUÍDA,2410.45,1372.9700000000003,36.29
V202308635,2020-09-16,2020,9,3,WEDNESDAY,CASA,SOFÁ,CENTRO-OESTE,DF,CIDADE DESCONHECIDA,LUCAS ALMEIDA,JULIANA OLIVEIRA,3,1657.48,0.0,4972.44,PIX,1122.99,CONCLUÍDA,3368.9700000000003,1603.4699999999993,32.25
V202008636,2020-02-07,2020,2,1,FRIDAY,BELEZA,PERFUME,NORDESTE,CE,CIDADE DESCONHECIDA,JOSÉ OLIVEIRA,PATRÍCIA OLIVEIRA,3,33.54,0.0,100.62,PIX,19.88,CONCLUÍDA,59.64,40.980000000000004,40.73
V202108637,2025-05-23,2025,5,2,FRIDAY,MODA,BOLSA,NORTE,AC,CIDADE DESCONHECIDA,JULIANA OLIVEIRA,FERNANDO LIMA,2,82.92,0.0,165.84,CARTAO DEBITO,55.26,CONCLUÍDA,110.52,55.32000000000001,33.36
V202208638,2024-07-27,2024,7,3,SATURDAY,ELETRÔNICOS,TABLET,NORDESTE,MA,CIDADE DESCONHECIDA,FERNANDO PEREIRA,AMANDA SANTOS,1,2368.91,18.87,1921.94,BOLETO,1290.43,CONCLUÍDA,1290.43,631.51,32.86
V202308639,2024-01-05,2024,1,1,FRIDAY,ESPORTES,BOLA,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,ROBERTO ALVES,RICARDO SANTOS,3,537.19,7.13,1496.71,PIX,281.31,CONCLUÍDA,843.9300000000001,652.78,43.61
V202008640,2023-06-06,2023,6,2,TUESDAY,BELEZA,MAQUIAGEM,NORDESTE,BA,CIDADE DESCONHECIDA,LUCAS MARTINS,ROBERTO SANTOS,5,189.44,0.0,947.2,DINHEIRO,114.23,CANCELADA,571.15,376.05000000000007,39.7
V202108641,2020-01-11,2020,1,1,SATURDAY,MODA,CALÇA JEANS,SUL,SC,JOINVILLE,JOSÉ OLIVEIRA,JOSÉ SILVA,5,128.5,17.97,527.04,BOLETO,51.68,CANCELADA,258.4,268.64,50.97
V202208642,2021-12-30,2021,12,4,THURSDAY,BELEZA,SHAMPOO,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,JULIANA FERNANDES,PATRÍCIA GOMES,1,119.18,34.95,77.53,BOLETO,73.72,CONCLUÍDA,73.72,3.8100000000000023,4.91
V202308643,2020-01-11,2020,1,1,SATURDAY,MODA,BOLSA,SUDESTE,RJ,NITERÓI,AMANDA ALVES,JOSÉ SANTOS,2,155.7,12.7,271.85,CARTAO CREDITO,85.1,CONCLUÍDA,170.2,101.65000000000003,37.39
V202008644,2025-03-18,2025,3,1,TUESDAY,ESPORTES,BOLA,NORTE,TO,CIDADE DESCONHECIDA,ROBERTO RIBEIRO,CAMILA RIBEIRO,2,1018.58,0.0,2037.16,CARTAO DEBITO,646.34,CONCLUÍDA,1292.68,744.48,36.54
V202108645,2025-10-24,2025,10,4,FRIDAY,CASA,CAMA,SUDESTE,ES,CIDADE DESCONHECIDA,CARLOS OLIVEIRA,JOSÉ PEREIRA,2,742.13,0.0,1484.26,DINHEIRO,436.65,CONCLUÍDA,873.3,610.96,41.16
V202208646,2022-07-31,2022,7,3,SUNDAY,MODA,BOLSA,SUL,SC,FLORIANÓPOLIS,PATRÍCIA MARTINS,GUSTAVO SOUZA,2,157.22,13.47,272.09,CARTAO CREDITO,83.65,CONCLUÍDA,167.3,104.78999999999996,38.51
V202308647,2025-06-18,2025,6,2,WEDNESDAY,ELETRÔNICOS,SMARTPHONE,SUDESTE,ES,CIDADE DESCONHECIDA,PAULO FERNANDES,CAMILA PEREIRA,5,1433.34,0.0,7166.7,CARTAO DEBITO,854.71,CONCLUÍDA,4273.55,2893.1499999999996,40.37
V202008648,2021-09-18,2021,9,3,SATURDAY,MODA,VESTIDO,SUL,PR,CURITIBA,AMANDA ALMEIDA,ANA SOUZA,3,269.64,0.0,808.92,PIX,137.19,CONCLUÍDA,411.57,397.34999999999997,49.12
